Código,Descrição,Unidade medida,CPC,Seção,Divisão,Grupo,Classe,Subclasse
2925,"Manutenção de Isolamento Acústico                                                                                       ",UN,8729,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","872: SERVIÇOS DE REPARO DE OUTROS BENS                                                                                       ","8729: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTROS PRODUTOS N.C.P                                                                ",
2933,"Limpeza Química de Equipamentos e Tubulações                                                                            ",UN,853,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","85: SERVIÇOS DE SUPORTE                                                                                                     ","853: SERVIÇOS DE LIMPEZA                                                                                                     ",,
2941,"Limpeza de Equipamentos e Tubulações por Hidrojateamento                                                                ",UN,853,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","85: SERVIÇOS DE SUPORTE                                                                                                     ","853: SERVIÇOS DE LIMPEZA                                                                                                     ",,
2950,"Limpeza Mecânica de Equipamentos e Tubulações                                                                           ",UN,853,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","85: SERVIÇOS DE SUPORTE                                                                                                     ","853: SERVIÇOS DE LIMPEZA                                                                                                     ",,
2968,"Manutenção em Equipamento de Injeção em Termoplástico                                                                   ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
2976,"Manutenção em Equipamento de Injeção em Zamak                                                                           ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
2984,"Manutenção em Equipamento de Moldagem em Resinas Termofixas                                                             ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
2992,"Manutenção em Equipamento de Moldagem em Fibra de Vidro                                                                 ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3000,"Manutenção em Equipamento de Moldagem em Elastômero                                                                     ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3018,"Manutenção em Equipamento de Extrusão em Elastômero                                                                     ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3026,"Manutenção de Forjas                                                                                                    ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3034,"Manutenção em Equipamento de Fundição em Ferro Fundido                                                                  ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3042,"Manutenção em Equipamento de Fundição em Aço Carbono                                                                    ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3050,"Manutenção em Equipamento de Fundição em Aço Inox                                                                       ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3069,"Manutenção em Equipamento de Fundição em Alumínio                                                                       ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
3077,"Manutenção em Equipamento de Fundição em Cobre                                                                          ",UN,8715,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","87: SERVIÇOS DE MANUTENÇÃO,REPARO E INSTALAÇÃO(EXCETO DA CONSTRUÇÃO)                                                        ","871: SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS                               ","8715: SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS                                                    ",
